tweet_id,company,date,username,text,replies,reposts,likes,bookmarks,views,comment_count,total_engagement,main_sentiment,avg_comment_sentiment
1907433239486067123,nintendo,2025-04-14,NintendoAmerica,kirby air riders a brandnew title directed by masahiro sakurai is coming exclusively to in,645,11226,34841,1982,2555430,314,48694,0.0,0.07300982995663345
1907815451196830025,nintendo,2025-04-14,NintendoAmerica,for dk theres always a way forward and that way often involves punching stuff check out nintendo treehouse live nintendo switch,365,1313,10421,716,1763591,233,12815,0.13636363636363635,0.01738686512789652
1907821315546837470,nintendo,2025-04-14,NintendoAmerica,metroid prime beyond nintendo switch edition joycon mouse controls day of the nintendo treehouse live nintendo switch continues,379,1420,8961,613,1342873,352,11373,0.13636363636363635,0.09499468924688866
1907825530369462311,nintendo,2025-04-14,NintendoAmerica,heavy is the head that wears the crown day of the nintendo treehouse live nintendo switch continues,479,367,3054,193,418370,345,4093,-0.03181818181818183,-0.04446458678962422
1907847148089258055,nintendo,2025-04-14,NintendoAmerica,tied it up with a dunk a round of applause for our drag x drive competitors day of nintendo treehouse live nintendo switch continues,265,181,1370,66,249213,207,1882,-0.054545454545454564,-0.01596974729344253
1907847290397597751,nintendo,2025-04-14,NintendoAmerica,when dk climbs them are they monkey bars or donkey bars day of nintendo treehouse live nintendo switch continues,354,582,5394,333,534145,210,6663,0.043181818181818175,0.020810989245690744
1907864502332182905,nintendo,2025-04-14,NintendoAmerica,take in all the sights and sounds of korok forest with the legend of zelda breath of the wild nintendo switch edition tune in at am pt tomorrow for day of nintendo treehouse live nintendo switch,777,1497,13378,1247,1685720,352,16899,0.13522727272727272,0.039255689564355205
1907055353742700718,nintendo,2025-04-15,NintendoAmerica,join us tomorrow april nd at am pt for a closer look at the nintendo switch livestream will be approximately minutes long watch it here,1426,16290,54956,4090,12965612,312,76762,-0.15,0.05239144273259336
1907419620601913624,nintendo,2025-04-15,NintendoAmerica,drive virtually everywhere in mario kart world a brandnew mario kart game releasing exclusively on as a launch title,827,12255,42713,3934,5452000,316,59729,-0.5,0.025768496249043645
1907424168351568146,nintendo,2025-04-15,NintendoAmerica,explore the new system through tech demos minigames and quizzes with nintendo switch welcome tour a paid downloadable launch title for,2566,3594,10662,1092,10289538,48,17914,0.4681818181818182,0.14114227380184827
1907428808707166332,nintendo,2025-04-15,NintendoAmerica,experience the untold story of the imprisoning war when hyrule warriors age of imprisonment releases exclusively on this winter,268,4540,13522,904,819876,266,19234,0.0,0.050648232323232324
1907429151239184662,nintendo,2025-04-15,NintendoAmerica,classic nintendo gamecube games are coming exclusively to for nintendo switch online expansion pack members the legend of zelda the wind waker soulcalibur ii fzero gx,1111,8364,31311,1860,2421691,183,42646,0.20833333333333331,0.16823299106879153
1907431379404472388,nintendo,2025-04-15,NintendoAmerica,were not done yet there are even more games heading to from our publishing and developing partners like nba k borderlands cyberpunk ultimate edition and more,145,1572,7100,497,544098,148,9314,0.375,0.09992895294154287
1907432474759569770,nintendo,2025-04-15,NintendoAmerica,the duskbloods a brandnew multiplayer game by fromsoftware is coming exclusively to in,638,9657,34517,2795,3298877,241,47607,-0.5,0.025041289594763122
1907433239486067123,nintendo,2025-04-15,NintendoAmerica,kirby air riders a brandnew title directed by masahiro sakurai is coming exclusively to in,645,11226,34847,1979,2562445,311,48697,0.0,0.06257842600875127
1907815451196830025,nintendo,2025-04-15,NintendoAmerica,for dk theres always a way forward and that way often involves punching stuff check out nintendo treehouse live nintendo switch,365,1312,10418,716,1765384,167,12811,0.13636363636363635,0.0538125005532981
1907821315546837470,nintendo,2025-04-15,NintendoAmerica,metroid prime beyond nintendo switch edition joycon mouse controls day of the nintendo treehouse live nintendo switch continues,379,1420,8960,614,1344231,212,11373,0.13636363636363635,0.07132548613737935
1907825530369462311,nintendo,2025-04-15,NintendoAmerica,heavy is the head that wears the crown day of the nintendo treehouse live nintendo switch continues,479,366,3057,193,419195,92,4095,-0.03181818181818183,-0.021317056523022435
1907847148089258055,nintendo,2025-04-15,NintendoAmerica,tied it up with a dunk a round of applause for our drag x drive competitors day of nintendo treehouse live nintendo switch continues,264,179,1372,66,250019,156,1881,-0.054545454545454564,-0.02745559396094212
1907847290397597751,nintendo,2025-04-15,NintendoAmerica,when dk climbs them are they monkey bars or donkey bars day of nintendo treehouse live nintendo switch continues,354,581,5395,333,535108,306,6663,0.043181818181818175,0.02729056056937413
1907864502332182905,nintendo,2025-04-15,NintendoAmerica,take in all the sights and sounds of korok forest with the legend of zelda breath of the wild nintendo switch edition tune in at am pt tomorrow for day of nintendo treehouse live nintendo switch,778,1500,13381,1245,1687470,370,16904,0.13522727272727272,0.03978762156646771
1907055353742700718,nintendo,2025-04-16,NintendoAmerica,join us tomorrow april nd at am pt for a closer look at the nintendo switch livestream will be approximately minutes long watch it here,1426,16290,54939,4084,12976017,183,76739,-0.15,0.08054876686160017
1907419620601913624,nintendo,2025-04-16,NintendoAmerica,drive virtually everywhere in mario kart world a brandnew mario kart game releasing exclusively on as a launch title,827,12257,42713,3930,5457711,162,59727,-0.5,0.06600490643915968
1907424168351568146,nintendo,2025-04-16,NintendoAmerica,explore the new system through tech demos minigames and quizzes with nintendo switch welcome tour a paid downloadable launch title for,2565,3595,10659,1092,10293311,230,17911,0.4681818181818182,0.011489474960596612
1907428808707166332,nintendo,2025-04-16,NintendoAmerica,experience the untold story of the imprisoning war when hyrule warriors age of imprisonment releases exclusively on this winter,268,4541,13521,901,821220,138,19231,0.0,0.04026121117638975
1907429151239184662,nintendo,2025-04-16,NintendoAmerica,classic nintendo gamecube games are coming exclusively to for nintendo switch online expansion pack members the legend of zelda the wind waker soulcalibur ii fzero gx,1111,8366,31311,1861,2428846,201,42649,0.20833333333333331,0.07809282839556277
1907431379404472388,nintendo,2025-04-16,NintendoAmerica,were not done yet there are even more games heading to from our publishing and developing partners like nba k borderlands cyberpunk ultimate edition and more,145,1574,7099,496,544606,75,9314,0.375,0.0652941403834261
1907432474759569770,nintendo,2025-04-16,NintendoAmerica,the duskbloods a brandnew multiplayer game by fromsoftware is coming exclusively to in,638,9658,34515,2794,3305410,218,47605,-0.5,0.0003403604878858739
1907433239486067123,nintendo,2025-04-16,NintendoAmerica,kirby air riders a brandnew title directed by masahiro sakurai is coming exclusively to in,645,11227,34848,1980,2567451,210,48700,0.0,0.086311120014245
1907821315546837470,nintendo,2025-04-16,NintendoAmerica,metroid prime beyond nintendo switch edition joycon mouse controls day of the nintendo treehouse live nintendo switch continues,378,1420,8962,612,1345093,272,11372,0.13636363636363635,0.06262223566527812
1907825530369462311,nintendo,2025-04-16,NintendoAmerica,heavy is the head that wears the crown day of the nintendo treehouse live nintendo switch continues,479,366,3057,193,419705,308,4095,-0.03181818181818183,-0.022185876227817015
1907847148089258055,nintendo,2025-04-16,NintendoAmerica,tied it up with a dunk a round of applause for our drag x drive competitors day of nintendo treehouse live nintendo switch continues,264,180,1372,66,250512,109,1882,-0.054545454545454564,-0.036069723872742696
1907847290397597751,nintendo,2025-04-16,NintendoAmerica,when dk climbs them are they monkey bars or donkey bars day of nintendo treehouse live nintendo switch continues,354,580,5393,333,535695,264,6660,0.043181818181818175,0.0005530140974476967
1907864502332182905,nintendo,2025-04-16,NintendoAmerica,take in all the sights and sounds of korok forest with the legend of zelda breath of the wild nintendo switch edition tune in at am pt tomorrow for day of nintendo treehouse live nintendo switch,778,1499,13377,1243,1688590,273,16897,0.13522727272727272,0.06677544148972721
1907821315546837470,nintendo,2025-04-17,NintendoAmerica,metroid prime beyond nintendo switch edition joycon mouse controls day of the nintendo treehouse live nintendo switch continues,378,1421,8958,612,1345506,313,11369,0.13636363636363635,0.05675644438113396
1907825530369462311,nintendo,2025-04-17,NintendoAmerica,heavy is the head that wears the crown day of the nintendo treehouse live nintendo switch continues,479,366,3055,193,419905,306,4093,-0.03181818181818183,-0.03488004021787245
1907847148089258055,nintendo,2025-04-17,NintendoAmerica,tied it up with a dunk a round of applause for our drag x drive competitors day of nintendo treehouse live nintendo switch continues,264,180,1369,66,250692,140,1879,-0.054545454545454564,-0.065082475911947
1907847290397597751,nintendo,2025-04-17,NintendoAmerica,when dk climbs them are they monkey bars or donkey bars day of nintendo treehouse live nintendo switch continues,354,580,5389,332,535955,284,6655,0.043181818181818175,0.012687624575664143
1907864502332182905,nintendo,2025-04-17,NintendoAmerica,take in all the sights and sounds of korok forest with the legend of zelda breath of the wild nintendo switch edition tune in at am pt tomorrow for day of nintendo treehouse live nintendo switch,778,1501,13372,1242,1689077,236,16893,0.13522727272727272,0.07412843710309147
1907055353742700718,nintendo,2025-04-18,NintendoAmerica,join us tomorrow april nd at am pt for a closer look at the nintendo switch livestream will be approximately minutes long watch it here,1426,16286,54936,4077,12991034,335,76725,-0.15,0.055669317742344744
1907419620601913624,nintendo,2025-04-18,NintendoAmerica,drive virtually everywhere in mario kart world a brandnew mario kart game releasing exclusively on as a launch title,827,12258,42714,3915,5465816,324,59714,-0.5,0.03136747043428253
1907424168351568146,nintendo,2025-04-18,NintendoAmerica,explore the new system through tech demos minigames and quizzes with nintendo switch welcome tour a paid downloadable launch title for,2565,3593,10652,1089,10298101,310,17899,0.4681818181818182,0.04179799905793324
1907428808707166332,nintendo,2025-04-18,NintendoAmerica,experience the untold story of the imprisoning war when hyrule warriors age of imprisonment releases exclusively on this winter,268,4540,13513,902,822644,238,19223,0.0,0.053357251408721995
1907429151239184662,nintendo,2025-04-18,NintendoAmerica,classic nintendo gamecube games are coming exclusively to for nintendo switch online expansion pack members the legend of zelda the wind waker soulcalibur ii fzero gx,1111,8368,31307,1857,2437563,193,42643,0.20833333333333331,0.15840636864842808
1907431379404472388,nintendo,2025-04-18,NintendoAmerica,were not done yet there are even more games heading to from our publishing and developing partners like nba k borderlands cyberpunk ultimate edition and more,145,1574,7095,496,545124,146,9310,0.375,0.07682337895917032
1907432474759569770,nintendo,2025-04-18,NintendoAmerica,the duskbloods a brandnew multiplayer game by fromsoftware is coming exclusively to in,638,9663,34550,2797,3366263,169,47648,-0.5,0.012061133698270981
1907433239486067123,nintendo,2025-04-18,NintendoAmerica,kirby air riders a brandnew title directed by masahiro sakurai is coming exclusively to in,645,11231,34845,1977,2575252,322,48698,0.0,0.07264748680528127
1907815451196830025,nintendo,2025-04-18,NintendoAmerica,for dk theres always a way forward and that way often involves punching stuff check out nintendo treehouse live nintendo switch,365,1313,10418,717,1768146,107,12813,0.13636363636363635,0.0908018289693047
1907821315546837470,nintendo,2025-04-18,NintendoAmerica,metroid prime beyond nintendo switch edition joycon mouse controls day of the nintendo treehouse live nintendo switch continues,378,1422,8960,612,1346148,150,11372,0.13636363636363635,0.06156537045330149
1907825530369462311,nintendo,2025-04-18,NintendoAmerica,heavy is the head that wears the crown day of the nintendo treehouse live nintendo switch continues,479,367,3055,192,420223,173,4093,-0.03181818181818183,-0.06274304475464655
1907847148089258055,nintendo,2025-04-18,NintendoAmerica,tied it up with a dunk a round of applause for our drag x drive competitors day of nintendo treehouse live nintendo switch continues,264,180,1370,66,250951,144,1880,-0.054545454545454564,0.006274249846615266
1907847290397597751,nintendo,2025-04-18,NintendoAmerica,when dk climbs them are they monkey bars or donkey bars day of nintendo treehouse live nintendo switch continues,354,581,5391,332,536329,206,6658,0.043181818181818175,0.014248797498797504
1907864502332182905,nintendo,2025-04-18,NintendoAmerica,take in all the sights and sounds of korok forest with the legend of zelda breath of the wild nintendo switch edition tune in at am pt tomorrow for day of nintendo treehouse live nintendo switch,777,1501,13375,1243,1689821,231,16896,0.13522727272727272,0.06627960581085582
